EBITDA,-912291.000000000000000,-562035.000000000000000,-1152814.000000000000000,-909283.000000000000000,-864427.000000000000000,-882587.000000000000000,-313826.000000000000000,-154864.000000000000000,-204272.000000000000000,6072.000000000000000,96232.000000000000000,146610.000000000000000,167022.000000000000000,37072.000000000000000,-92390.000000000000000,36349.000000000000000,2061.000000000000000,40927.000000000000000,16895.000000000000000,41744.000000000000000,24661.000000000000000,61707.000000000000000,18498.000000000000000,40694.000000000000000,58713.000000000000000,66796.000000000000000,817.000000000000000,43663.000000000000000,-35015.000000000000000,13897.000000000000000,14526.000000000000000,4494.000000000000000,-794.000000000000000,-19074.000000000000000,-77016.000000000000000
CashAndCashEquivalents,0.014,0.014,0.079,0.064,0.018,0.017,0.006,0.001,0.010,0.030,0.008,0.022,0.008,0.045,0.036,0.013,0.046,0.056,0.008,0.035,0.013,0.007,0.022,0.019,0.014,0.036,0.008,0.008,0.056,0.028,0.045,0.021,0.011,0.020,0.036
MarketableSecurities,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CashCashEquivalentsMarketableSecurities,0.014,0.014,0.079,0.064,0.018,0.017,0.006,0.001,0.010,0.030,0.008,0.022,0.008,0.045,0.036,0.013,0.046,0.056,0.008,0.035,0.013,0.007,0.022,0.019,0.014,0.036,0.008,0.008,0.056,0.028,0.045,0.021,0.011,0.020,0.036
AccountsReceivable,0.234,0.169,0.176,0.116,0.073,0.127,0.093,0.068,0.062,0.084,0.125,0.159,0.102,0.112,0.165,0.127,0.059,0.058,0.125,0.116,0.113,0.148,0.159,0.165,0.117,0.107,0.102,0.150,0.059,0.235,0.112,0.130,0.124,0.132,0.165
InventoriesRawMaterialsComponents,0.000,0.000,0.000,0.025,0.007,0.130,0.010,0.013,0.009,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
InventoriesWorkInProcess,0.010,0.024,0.031,0.031,0.040,0.084,0.016,0.027,0.006,0.010,0.014,0.011,0.010,0.018,0.014,0.009,0.009,0.014,0.014,0.012,0.025,0.014,0.011,0.024,0.013,0.013,0.010,0.010,0.003,0.021,0.018,0.039,0.047,0.009,0.014
InventoriesInventoriesAdjustments,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
InventoriesFinishedGoods,0.258,0.080,0.080,0.085,0.101,0.000,0.185,0.176,0.187,0.203,0.261,0.268,0.310,0.271,0.177,0.204,0.219,0.262,0.261,0.223,0.241,0.226,0.268,0.295,0.278,0.296,0.310,0.280,0.278,0.293,0.271,0.262,0.233,0.210,0.177
InventoriesOther,0.000,-0.000,-0.001,-0.000,0.001,-0.000,-0.001,0.001,0.000,0.001,0.000,0.000,-0.001,-0.001,0.000,0.000,-0.001,0.000,0.000,-0.000,-0.001,0.001,0.000,-0.001,-0.000,0.000,-0.001,-0.001,0.000,0.000,-0.001,-0.001,0.000,0.000,0.000
